Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
KSRTC (Kerala) - 485,Super Express Non AC Seater Air Bus (2+2),00:05,02:50,02h 45m,216.0,3,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2518,Swift Deluxe Non AC Air Bus (2+2),00:11,02:56,02h 45m,216.0,2,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 601,Super Express Non AC Seater Air Bus (2+2),00:20,03:30,03h 10m,201.0,4,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,00:30,03:35,03h 05m,253.0,9,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 315,Super Fast Non AC Seater (2+3),00:40,03:55,03h 15m,181.0,4,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),00:50,03:21,02h 31m,216.0,6,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),01:20,04:05,02h 45m,216.0,3,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,04:35,03h 05m,253.0,1,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,02:30,05:35,03h 05m,253.0,8,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,06:35,03h 05m,253.0,3,4.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2713,Super Fast Non AC Seater (2+3),04:00,07:20,03h 20m,166.0,4,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,04:30,07:50,03h 20m,253.0,5,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 75,Swift Deluxe Non AC Air Bus (2+2),04:42,07:25,02h 43m,216.0,2,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,08:50,03h 20m,253.0,2,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Madhavi Travels,A/C Semi Sleeper (2+2),00:15,04:00,03h 45m,799.0,1,4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Madhavi Travels,A/C Sleeper (2+1),00:25,03:45,03h 20m,799.0,2,4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Ubc travels,A/C Semi Sleeper (2+2),00:25,03:00,02h 35m,700.0,1,3.8,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Madhavi Travels,A/C Seater (2+2),00:45,04:05,03h 20m,549.0,4,4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),01:00,03:30,02h 30m,800.0,7,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,1302.0,1,4.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,700.0,1,3.5,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,800.0,3,3.6,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),16:45,03:40,10h 55m,1299.0,3,5.0,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,800.0,6,2.6,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,1300.0,1,2.7,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,800.0,3,1.9,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),20:40,04:30,07h 50m,999.0,3,4.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,600.0,3,3.6,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),16:00,03:51,11h 51m,1500.0,4,2.8,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:25,07h 55m,568.0,1,3.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:16,04:05,06h 49m,548.0,1,4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:30,05:45,08h 15m,579.0,2,3.9,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 1767,Super Express Non AC Seater Air Bus (2+2),23:01,06:46,07h 45m,568.0,6,3.6,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,1050.0,1,4.5,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,1000.0,1,4.5,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,A/C Sleeper (2+1),22:15,05:35,07h 20m,1100.0,1,4.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
AdSAAM BUS,VE A/C Sleeper (2+1),20:10,04:45,08h 35m,900.0,1,4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,1100.0,1,4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,949.0,7,4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,900.0,8,4.2,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,900.0,5,4.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,800.0,2,3.9,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,850.0,7,3.9,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 1029,Super Fast Non AC Seater (2+3),00:00,07:15,07h 15m,355.0,5,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 485,Super Express Non AC Seater Air Bus (2+2),00:05,05:30,05h 25m,381.0,3,1.4,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 601,Super Express Non AC Seater Air Bus (2+2),00:20,07:20,07h 00m,386.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 525,Super Express Non AC Seater Air Bus (2+2),00:35,05:20,04h 45m,381.0,3,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 315,Super Fast Non AC Seater (2+3),00:40,07:10,06h 30m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,07:50,06h 20m,475.0,1,3.1,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,12:35,07h 05m,475.0,1,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1868,Low Floor AC Seater 2+2,07:30,14:40,07h 10m,475.0,7,4.1,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 851,Super Fast Non AC Seater (2+3),08:15,15:10,06h 55m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2006,Super Fast Non AC Seater (2+3),08:35,16:30,07h 55m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 761,Super Fast Non AC Seater (2+3),08:45,15:55,07h 10m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1873,Low Floor AC Seater 2+2,09:30,16:40,07h 10m,475.0,1,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 848,Super Fast Non AC Seater (2+3),10:10,17:20,07h 10m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 755,Super Fast Non AC Seater (2+3),11:15,18:15,07h 00m,332.0,4,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2390,Low Floor AC Seater 2+2,11:30,18:50,07h 20m,475.0,1,2.7,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,700.0,1,4.1,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),02:01,07:55,05h 54m,1000.0,7,4.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Ubc travels,A/C Seater/Sleeper (2+1),01:45,08:00,06h 15m,900.0,9,3.8,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
EMERALD TRAVELS,A/C Sleeper (2+1),21:55,03:30,05h 35m,1000.0,1,3.2,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,750.0,2,4.3,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 102,Swift Deluxe Non AC Air Bus (2+2),07:32,16:15,08h 43m,750.0,7,4.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:16,04:41,08h 25m,740.0,1,4.2,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,1700.0,2,4.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
MMK Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,1499.0,9,4.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,1300.0,1,4.2,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),08:00,17:30,09h 30m,800.0,1,4.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,1100.0,1,3.9,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,1250.0,1,3.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,900.0,1,3.7,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,800.0,3,3.7,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,950.0,2,3.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Arya Travels,A/C Sleeper (2+1),21:25,05:30,08h 05m,1195.0,1,3.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07h 05m,1199.0,6,4.9,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:15,09h 45m,799.0,5,3.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08h 15m,800.0,6,3.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,A/C Sleeper (2+1),21:45,05:10,07h 25m,1399.0,4,3.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07h 45m,900.0,1,3.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,800.0,3,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,700.0,1,2.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),23:59,04:30,04h 31m,999.0,2,4.0,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Ubc travels,A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,700.0,2,3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,1200.0,2,3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),19:15,02:29,07h 14m,750.0,3,3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,A/C Semi Sleeper (2+2),18:30,02:30,08h 00m,700.0,3,3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,1300.0,1,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Holy Maria Travels,A/C Semi Sleeper (2+2),18:20,02:10,07h 50m,800.0,9,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),00:10,03:30,03h 20m,181.0,2,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 377,AC MULTI AXLE,00:20,02:49,02h 29m,340.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,01:05,04:10,03h 05m,253.0,2,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),01:05,04:40,03h 35m,181.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1199,Super Express Non AC Seater Air Bus (2+2),01:20,04:05,02h 45m,216.0,3,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),02:15,05:30,03h 15m,181.0,1,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 795,Super Fast Non AC Seater (2+3),03:45,07:20,03h 35m,181.0,3,4.6,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 500,Super Express Non AC Seater Air Bus (2+2),05:05,07:25,02h 20m,216.0,1,1.5,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 796,Super Fast Non AC Seater (2+3),05:45,09:10,03h 25m,181.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2715,Super Fast Non AC Seater (2+3),06:20,10:00,03h 40m,181.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2386,Low Floor AC Seater 2+2,06:49,10:09,03h 20m,253.0,1,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1022,Super Fast Non AC Seater (2+3),07:15,10:45,03h 30m,174.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1866,Low Floor AC Seater 2+2,07:45,11:05,03h 20m,253.0,2,4.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1183,Super Fast Non AC Seater (2+3),07:55,11:30,03h 35m,181.0,4,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1869,Low Floor AC Seater 2+2,08:55,12:00,03h 05m,253.0,1,3.6,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),01:15,05:00,03h 45m,700.0,1,3.2,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Ubc travels,A/C Semi Sleeper (2+2),22:30,01:00,02h 30m,700.0,2,3.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,01:25,02h 54m,1300.0,1,3.2,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,1000.0,1,3.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,1200.0,3,3.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),00:00,02:30,02h 30m,129.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 994,Super Fast Non AC Seater (2+3),00:05,02:14,02h 09m,108.0,4,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 819,Super Fast Non AC Seater (2+3),01:45,04:00,02h 15m,111.0,4,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),01:50,03:40,01h 50m,129.0,1,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),01:55,04:20,02h 25m,129.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),02:10,03:35,01h 25m,145.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 1377,AC MULTI AXLE,02:20,03:55,01h 35m,227.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),02:30,04:00,01h 30m,145.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),02:45,04:10,01h 25m,145.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 377,AC MULTI AXLE,02:49,04:09,01h 20m,227.0,4,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 585,Super Express Non AC Seater Air Bus (2+2),02:55,05:00,02h 05m,129.0,3,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 368,AC MULTI AXLE,03:05,04:20,01h 15m,227.0,3,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 1126,Super Fast Non AC Seater (2+3),03:16,05:16,02h 00m,108.0,4,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),03:21,05:06,01h 45m,145.0,1,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 411,Super Express Non AC Seater Air Bus (2+2),03:31,04:56,01h 25m,145.0,2,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,14:25,02h 10m,500.0,3,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
Cochin Express,A/C Sleeper (2+1),02:30,06:14,03h 44m,1000.0,5,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),02:20,04:45,02h 25m,600.0,1,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,15:40,03h 25m,500.0,4,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
Cochin Express,A/C Sleeper (2+1),02:30,04:45,02h 15m,1000.0,5,4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),02:05,04:25,02h 20m,473.0,2,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),02:50,04:24,01h 34m,145.0,4,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),03:50,05:50,02h 00m,111.0,2,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),04:45,06:40,01h 55m,111.0,4,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),04:46,06:36,01h 50m,145.0,1,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1306,Super Express Non AC Seater Air Bus (2+2),05:01,07:01,02h 00m,832.0,2,3.4,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1992,Super Fast Non AC Seater (2+3),05:05,07:35,02h 30m,111.0,4,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 2006,Super Fast Non AC Seater (2+3),06:15,08:35,02h 20m,111.0,4,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 761,Super Fast Non AC Seater (2+3),06:40,08:45,02h 05m,113.0,4,3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
